 -4170,  20652
   801,  12857
  4571,   4514
  6613,  -3458
  6594, -10246
  4461, -15243
   513, -18180
 -4608, -19148
-10023, -18554
-14793, -17039
-18064, -15363
-19208, -14243
-17979, -14218
-14576, -15538
 -9585, -18111
 -3856, -21508
  1635, -25040
  5977, -27870
  8518, -29161
  9000, -28245
  7653, -24753
  5099, -18695
  1985, -10501
 -1223,   -985
 -3581,   8767
 -2749,  17542
  3955,  24173
 15703,  27737
 25393,  27683
 23489,  23951
  7519,  16994
-12423,   7731
-20418,  -2569
 -9018, -12473
 13388, -20588
 30119, -25770
 30636, -27319
 17381, -25085
   297, -19562
-12727, -11770
-19815,  -2859
-22508,   6165
-22100,  13822
-18764,  17278
-12619,  13467
 -4468,   3018
  4408,  -6966
 12682,  -6768
 19249,   6432
 23318,  22998
 24483,  27498
 22749,  12892
 18496, -12156
 12394, -30853
  5268, -32740
 -2040, -20498
 -8763,  -4382
-14311,   7422
-18315,  12845
-20623,  13404
-21267,  10582
-20407,   4947
-18277,  -2858
-15128, -11472
-11189, -19140
 -6671, -24271
 -1776, -25794
  3274, -23297
  8206, -17090
 12676,  -8141
 16259,   2077
 18494,  11837
 18949,  19478
 17286,  23685
 13353,  23706
  7266,  19488
  -554,  11687
 -9389,   1562
-18289,  -9259
-26165, -19046
-31875, -26238
-34489, -29733
-33684, -29055
-29887, -24409
-23458, -16633
-13575,  -7047
   977,   2780
 18201,  11351
 30306,  17484
 27643,  20479
  8233,  20233
-16833,  17235
-30321,  12416
-23406,   6913
 -3284,   1832
 14165,  -1947
 18656,  -3958
 12276,  -4244
  4070,  -3281
   668,  -1812
  2533,   -666
  6780,   -575
 11088,  -1973
 14755,  -4861
 17681,  -8836
 19585, -13226
 20126, -17228
 19178, -20051
 16866, -21126
 13463, -20263
  9345, -17640
  4940, -13689
   670,  -9039
 -3097,  -4405
 -6072,   -396
 -8043,   2596
 -8908,   4330
 -8693,   4709
 -7523,   4001
 -5599,   2869
 -3169,   1393
  -498,  -2095
  2244,  -9981
  4977, -21447
  7465, -29674
  9234, -25584
 10434,  -7140
 12908,  15294
 19179,  25670
 28567,  16451
 34399,  -4053
 27780, -19245
  6950, -18792
-17333,  -5502
-28596,  10293
-18964,  20498
  3439,  23289
 21988,  20541
 26029,  14234
 17754,   5550
  6681,  -4318
    87, -13759
  -913, -21129
  1318, -25265
  4669, -25844
  8236, -23430
 11427, -19202
 13385, -14534
 13247, -10675
 10552,  -8487
  5430,  -8152
 -1429,  -9049
 -8966, -10025
-16053,  -9829
-21723,  -7434
-25323,  -2297
-26710,   5355
-26309,  14415
-24931,  23195
-23489,  29947
-22790,  33225
-23340,  32181
-25136,  26924
-27615,  18639
-29819,   9266
-30693,    948
-29346,  -4372
-25255,  -5355
-18507,  -1700
 -9903,   5672
  -785,  14890
  7293,  23650
 12821,  29656
 14632,  31073
 12231,  27051
  5944,  18004
 -3156,   5436
-13507,  -8488
-23326, -21344
-30908, -30905
-35022, -35724
-35181, -35488
-31644, -30955
-25298, -23673
-17503, -15673
 -9826,  -9043
 -3676,  -5370
   -41,  -5363
   635,  -8788
 -1541, -14619
 -5971, -21241
-11704, -26786
-17685, -29624
-23015, -28757
-27049, -23953
-29460, -15732
-30294,  -5297
-29898,   5709
-28785,  15616
-27495,  23064
-26492,  27197
-26092,  27793
-26423,  25294
-27381,  20672
-28699,  15163
-30034,  10001
-30991,   6196
-31178,   4318
-30290,   4400
-28150,   5967
-24707,   8177
-20067,  10018
-14483,  10543
 -8335,   9125
 -2104,   5630
  3683,    456
  8511,  -5527
 11913, -11091
 13548, -14927
 13251, -15971
 11049, -13631
  7174,  -7928
  2044,    443
 -3799,  10175
 -9738,  19610
-15160,  27125
-19543,  31438
-22510,  31831
-23894,  28372
-23757,  21965
-22437,  14116
-20452,   6568
-18176,    982
-15677,  -1389
-13499,    -20
-13685,   4728
-18760,  11666
-27890,  19154
-34131,  25656
-28248,  30105
 -8129,  31420
 15776,  27666
 27222,  16935
 18503,    932
 -2164, -12445
-18163, -13108
-18935,   1527
 -6836,  20972
  8357,  28590
 19000,  16184
 23524,  -8428
 23816, -28806
 21537, -34140
 17221, -26028
 11277, -13237
  4664,  -2512
 -1345,   5138
 -5614,  11631
 -7412,  17938
 -6475,  23143
 -3013,  25761
  2370,  24917
  8792,  20435
 15228,  12682
 20698,   2604
 24433,  -8249
 25942, -18028
 25031, -25030
 21804, -27987
 16625, -26296
 10012, -20255
  2537, -11099
 -5205,   -701
-12648,   8877
-19292,  15760
-24716,  18604
-28586,  16954
-30645,  11398
-30748,   3375
-28899,  -5203
-25264, -12317
-20177, -16222
-14135, -15879
 -7791, -11218
 -1873,  -3078
  2919,   7058
  5976,  17341
  6876,  25887
  5480,  31225
  1947,  32616
 -3271,  30084
 -9489,  24295
-15881,  16409
-21596,   7839
-25904,   -126
-28309,  -6598
-28604, -11161
-26926, -13844
-23732, -15062
-19701, -15467
-15601, -15692
-12180, -16150
-10014, -16975
 -9368, -18051
-10173, -19039
-12041, -19477
-14336, -18965
-16312, -17322
-17272, -14611
-16750, -11109
-14639,  -7296
-11206,  -3760
 -7083,  -1032
 -3181,    529
  -483,    786
   190,   -168
 -1657,  -2021
 -6042,  -4291
-12444,  -6445
-19847,  -8001
-26895,  -8591
-32153,  -7999
-34364,  -6195
-32682,  -3336
-26878,    279
-17446,   4272
 -5604,   8228
  6968,  11732
 18612,  14434
 28043,  16091
 33818,  16595
 33474,  15983
 24581,  14435
  8544,  12275
 -6726,   9932
-10786,   7872
  -319,   6527
 15242,   6255
 20377,   7254
  7722,   9514
-14550,  12819
-30195,  16765
-29239,  20811
-14692,  24369
  3040,  26885
 15814,  27945
 21752,  27347
 22620,  25135
 20115,  21596
 14889,  17233
  7499,  12673
  -981,   8564
 -9251,   5478
-16239,   3798
-21338,   3636
-24440,   4823
-25854,   6845
-26166,   8960
-26079,  10578
-26221,  11451
-26994,  10940
-28453,   7044
-30309,  -2585
-32040, -16788
-33015, -28176
-32616, -27010
-30401, -10700
-26259,  10692
-20406,  21148
-13310,  12946
 -5644,  -5951
  1808, -19386
  8332, -17404
 13387,  -3011
 16633,  13431
 17932,  23911
 17324,  26773
 15005,  24107
 11237,  18052
  6272,   9824
   392,    561
 -6080,  -8183
-12776, -14804
-19257, -18157
-25002, -17863
-29416, -14337
-31908,  -8625
-32008,  -2101
-29447,   3807
-24234,   7878
-16721,   9385
 -7618,   8264
  2082,   5033
 11259,    558
 18788,  -4145
 23703,  -8103
 25381, -10663
 23637, -11659
 18748, -11334
 11425, -10142
  2711,  -8606
 -6174,  -7183
-14035,  -6048
-19885,  -4981
-23067,  -3510
-23380,  -1137
-21083,   2506
-16827,   7524
-11527,  13589
 -6206,  19874
 -1802,  25246
  1024,  28601
  1993,  29070
  1239,  26189
  -724,  20118
 -3095,  11704
 -4984,   2262
 -5620,  -6790
 -4518, -14190
 -1577, -19042
  2873, -21097
  8109, -20851
 13174, -19315
 17125, -17678
 19218, -17030
 19051, -18107
 16689, -21013
 12688, -25107
  7954, -29205
  3505, -31939
   277, -32065
 -1071, -28744
  -335, -21859
  2147, -12171
  5529,  -1147
  8739,   9411
 10932,  17671
 11739,  22112
 10627,  21934
  5947,  17272
 -4189,   9124
-18284,   -920
-28824, -10953
-26196, -19085
 -8257, -23892
 14192, -24712
 24413, -21664
 14221, -15544
 -8726,  -7642
-28399,    522
-33853,   7594
-24970,  12687
 -8124,  15530
  9274,  16402
 19722,  15799
 16593,  14180
  -369,  12545
-20663,  13270
-28699,  19048
-17190,  29045
  5435,  36135
 22363,  30781
 22902,  10598
  9470, -14100
 -7903, -27052
-21215, -20392
-28471,  -2043
-31107,  11755
-30424,  10787
-26748,  -2371
-20402, -17845
-12332, -28020
 -3846, -31478
  3860, -30328
 10028, -26450
 14421, -20527
 17244, -13034
 18991,  -4919
 20285,   2633
 21694,   8627
 23516,  12474
 25656,  14012
 27678,  13483
 28951,  11456
 28809,   8706
 26721,   6059
 22497,   4227
 16439,   3684
  9346,   4597
  2301,   6827
 -3733,   9972
 -8178,  13447
-10235,  16630
 -7961,  18991
   769,  20162
 14531,  19991
 25687,  18569
 24323,  16179
  7853,  13206
-13439,  10051
-23222,   7065
-13507,   4475
  7869,   2360
 24649,    663
 26469,   -758
 15613,  -2059
  1555,  -3362
 -8514,  -4695
-13539,  -5953
-15848,  -6912
-17332,  -7271
-18432,  -6701
-19127,  -4929
-19700,  -1802
-20573,   2650
-21958,   8181
-23764,  14347
-25686,  20556
-27241,  26116
-27853,  30340
-26973,  32646
-24201,  32642
-19364,  30196
-12583,  25473
 -4311,  18940
  4703,  11308
 13484,   3469
 20971,  -3624
 26180,  -9108
 28345, -12292
 27060, -12777
 22408, -10547
 14963,  -5958
  5719,    320
 -4056,   7411
-12987,  14361
-19825,  20289
-23712,  24592
-24320,  27028
-21869,  27695
-17106,  27007
-11189,  25615
 -5424,  24187
  -945,  23199
  1494,  22804
  1639,  22808
  -191,  22669
 -3154,  21590
 -6128,  18755
 -8041,  13625
 -8129,   6117
 -6092,  -3323
 -2235, -13713
  2519, -23614
  6879, -31437
  9551, -35864
  9512, -36125
  6240, -32141
   -72, -24658
 -8462, -15201
-17415,  -5736
-25251,   1826
-30442,   5980
-31891,   5908
-29245,   1747
-23045,  -5367
-14556, -13588
 -5415, -20845
  2653, -25253
  8152, -25461
 10184, -21031
  8660, -12609
  4225,  -1718
 -2012,   9677
 -8702,  19539
-14502,  26128
-18429,  28456
-20093,  26537
-19634,  21255
-17521,  14039
-14414,   6558
-10996,    393
 -7714,  -3412
 -4620,  -4616
 -1488,  -3694
  1973,  -1582
  5983,    557
 10569,   1618
 15381,    943
 19624,  -1436
 22270,  -4879
 22378,  -8382
 19298, -10783
 12863, -11032
  3589,  -8563
 -7268,  -3517
-17971,   3332
-26694,  10793
-31833,  17471
-32310,  22036
-27899,  23611
-19357,  22015
 -8248,  17736
  3412,  11783
 13490,   5514
 20115,    368
 22119,  -2504
 19288,  -2508
 12344,    335
  2745,   5436
 -7579,  11752
-16572,  17964
-22502,  22794
-24312,  25275
-21749,  24867
-15341,  21492
 -6307,  15558
  3673,   7874
 12829,   -541
 19631,  -8653
 22998, -15517
 22441, -20378
 18117, -22745
 10773, -22457
  1538, -19634
 -8301, -14625
-17477,  -7992
-24950,   -476
-30050,   7089
-32514,  13865
-32453,  19093
-30276,  22150
-26563,  22660
-21921,  20598
-16863,  16294
-11742,  10391
 -6727,   3785
 -1817,  -2480
  3067,  -7402
  7979, -10221
 12855, -10541
 17470,  -8397
 21444,  -4289
 24248,    889
 25340,   6018
 24333,   9975
 21105,  11835
 15850,  11042
  9120,   7537
  1791,   1804
 -5096,  -5157
-10600, -12079
-14030, -17888
-15063, -21971
-13861, -23522
-11086, -20598
 -7713, -11080
 -4759,   3609
 -3094,  15844
 -3270,  15718
 -5341,    617
 -8819, -19269
-12830, -27749
-16384, -17020
-18596,   4863
-18865,  21457
-17081,  22286
-13729,   9632
 -9723,  -6876
 -6117, -19733
 -3908, -27434
 -3821, -31761
 -6072, -34032
-10271, -34178
-15553, -31822
-20863, -27126
-25180, -20674
-27707, -13152
-28121,  -5219
-26727,   2475
-24280,   9350
-21706,  14967
-19917,  19044
-19590,  21455
-20925,  22249
-23538,  21627
-26607,  19892
-29174,  17381
-30374,  14430
-29608,  11351
-26788,   8397
-22469,   5756
-17639,   3572
-13382,   1991
-10669,   1171
-10140,   1256
-11845,   2348
-15161,   4502
-18991,   7639
-22118,  11463
-23488,  15462
-22412,  18962
-18849,  21199
-13528,  21415
 -7710,  19044
 -2800,  13907
   -76,   6299
  -406,  -3016
 -3944, -12874
-10010, -21825
-17278, -28411
-24170, -31503
-29169, -30508
-31112, -25478
-29541, -17170
-24904,  -6976
-18368,   3355
-11472,  12110
 -5844,  17914
 -2864,  19947
 -3273,  18161
 -6963,  13310
-13067,   6748
-20232,     79
-26898,  -5153
-31594,  -7752
-33339,  -7162
-31916,  -3608
-27815,   2002
-22052,   8352
-15975,  13972
-10967,  17528
 -8066,  18148
 -7710,  15637
 -9695,  10461
-13272,   3570
-17293,  -3774
-20443, -10247
-21591, -14787
-20059, -16828
-15717, -16333
 -8979, -13742
  -745,  -9860
  7780,  -5668
 15383,  -2045
 21097,    448
 24405,   1639
 25284,   1764
 23961,   1411
 20743,   1353
 16682,   2322
 14459,   4811
 17262,   8932
 24813,  14349
 30511,  20286
 25213,  25662
  6680,  29313
-14933,  30211
-23780,  27695
-12555,  21664
 10212,  12667
 27722,   1840
 29381,  -9271
 17652, -18917
  2514, -25470
 -8180, -27799
-12700, -25479
-12868, -18867
-10417,  -9091
 -6082,   2101
  -547,  12678
  4956,  20789
  8962,  25093
 10296,  24970
  8394,  20681
  3385,  13369
 -3956,   4762
-12387,  -3277
-20412,  -9103
-26541, -11569
-29596, -10314
-28945,  -5861
-24583,    589
-17081,   7561
 -7499,  13630
  2779,  17679
 12335,  19222
 19952,  18564
 24750,  16592
 26282,  14410
 24564,  13069
 20040,  13307
 13436,  15241
  5609,  18246
 -2545,  21168
-10220,  22723
-16781,  21800
-21793,  17732
-25012,  10623
-26350,   1483
-25843,  -8023
-23630, -16015
-19899, -20746
-14891, -20962
 -8895, -16318
 -2251,  -7561
  4644,   3653
 11341,  15164
 17350,  24680
 22183,  30199
 25430,  30521
 26803,  25542
 26191,  16195
 23738,   4191
 19851,  -8285
 15132, -18984
 10304, -26128
  6132, -28786
  3265, -26953
  2066, -21479
  2552, -13896
  4403,  -6091
  6989,    160
  9470,   3571
 11011,   3554
 11013,    286
  9267,  -5317
  5998, -11799
  1881, -17507
 -2029, -20943
 -4566, -21033
 -4769, -17321
 -2098, -10094
  3417,   -335
 11081,  10496
 19586,  20704
 27258,  28635
 32451,  32986
 33855,  33033
 30745,  28728
 23198,  20683
 12177,  10071
  -674,  -1574
-13404, -12680
-24065, -21879
-31036, -28179
-33381, -31118
-31034, -30798
-24723, -27718
-15735, -22623
 -5657, -16589
  3905, -10920
 11702,  -6111
 17094,   -666
 20044,   7891
 21024,  19069
 20861,  26508
 20505,  21634
 20738,   2882
 21949, -19050
 24072, -27977
 26660, -16469
 28976,   6813
 30145,  24762
 29414,  26451
 26359,  14110
 20950,  -2372
 13531, -15071
  4792, -22026
 -4346, -24699
-12954, -24448
-20269, -21722
-25770, -17011
-29256, -11475
-30862,  -6642
-30981,  -3848
-30139,  -3846
-28869,  -6676
-27608, -11634
-26602, -17507
-25871, -23046
-25235, -27295
-24378, -29068
-22952, -26120
-20676, -16143
-17433,   -499
-13353,  13104
 -8783,  14572
 -4224,   1090
  -277, -17314
  2509, -24538
  3808, -12787
  3591,   9960
  2136,  27380
    10,  29109
 -2015,  17474
 -3148,   2058
 -2807,  -9778
  -772, -16772
  2774, -21005
  7218, -24096
 11573, -26216
 14714, -27103
 15689, -26866
 13908, -25845
  9285, -24297
  2328, -22315
 -5890, -19911
-13961, -17043
-20512, -13658
-24459,  -9761
-25211,  -5466
-22867,   -996
-18262,   3299
-12729,   6912
 -7750,   9327
 -4657,  10337
 -4353,  10172
 -7037,   8699
-12092,   4361
-18185,  -4890
-23669, -17860
-27150, -27389
-27851, -24185
-25097,  -6271
-17420,  15619
 -3404,  24923
 14794,  13694
 28914,  -9934
 28670, -29211
 11487, -33204
-11927, -23675
-24498,  -9733
-17376,   1563
  2410,   9003
 19210,  14486
 22895,  19270
 15519,  23050
  5945,  25079
   539,  25061
  -531,  23097
  -376,  19408
 -1354,  14262
 -3949,   8019
 -7784,   1106
-12500,  -6049
-17716, -13035
-22837, -19451
-27182, -24956
-30204, -29281
-31541, -32135
-31040, -33264
-28796, -32720
-25117, -30933
-20409, -27859
-15101, -21909
 -9610, -10924
 -4308,   3991
   501,  15691
  4587,  14807
  7782,   -834
  9937, -20820
 10947, -28925
 10788, -17404
  9499,   5593
  7188,  23531
  4050,  25948
   357,  15296
 -3641,   1415
 -7718,  -8065
-11439, -11674
-14125, -11452
-15755,  -9269
-18071,  -5885
-23591,  -1858
-31764,   1843
-36155,   4125
-28168,   4233
 -6341,   2003
 18326,  -2130
 29258,  -7250
 18686, -12185
 -4933, -15733
-24484, -16904
-28725, -15159
-19259, -10571
 -5178,  -3796
  6374,   4090
 14045,  11766
 19578,  17880
 24143,  21344
 27483,  21543
 29005,  18400
 28606,  12327
 26584,   4148
 23332,  -5016
 19195, -14004
 14471, -21809
  9428, -27652
  4330, -31039
  -553, -31783
 -4956, -29985
 -8619, -25938
-11286, -20022
-12771, -12701
-13076,  -4512
-12402,   3975
-11118,  12183
 -9738,  19537
 -8874,  25466
 -9060,  29493
-10557,  31353
-13281,  31029
-16796,  28746
-20327,  24990
-22854,  20475
-23362,  15991
-21139,  12215
-15952,   9611
 -8128,   8369
  1414,   8331
 11233,   9017
 19675,   9777
 25278,   9981
 27048,   9184
 24645,   7204
 18546,   4210
 10027,    741
   869,  -2458
 -7085,  -4661
-12277,  -5320
-13721,  -4192
-11291,  -1451
 -5811,   2290
  1184,   6127
  7849,   9110
 12396,  10437
 13447,   9610
 10406,   6606
  3655,   1946
 -5580,  -3444
-15568,  -8467
-24401, -12054
-30344, -13367
-32271, -12029
-29949,  -8226
-23998,  -2642
-15660,   3728
 -6576,   9763
  1518,  14427
  7219,  17035
  9750,  17414
  9013,  15952
  5473,  13418
    43,  10571
 -6095,   7893
-11826,   6210
-16347,   7599
-19205,  14410
-20241,  25496
-19565,  33537
-17474,  28951
-14256,   9453
-10061, -14404
 -4957, -26061
   976, -17369
  7599,   3944
 14648,  21682
 21642,  25488
 27838,  17626
 32367,   7501
 34453,   2200
 33541,   2639
 29417,   6294
 22346,  11042
 13115,  16184
  2889,  21431
 -7049,  26178
-15482,  29699
-21439,  31477
-24429,  31326
-24537,  29354
-22331,  25915
-18683,  21525
-14589,  16786
-10984,  12280
 -8505,   8475
 -7364,   5679
 -7377,   4007
 -8076,   3382
 -8845,   3588
 -9081,   4314
 -8384,   5235
 -6700,   6079
 -4311,   6653
 -1745,   6873
   325,   6760
  1232,   6396
   510,   5869
 -1974,   5230
 -5974,   4397
-10917,   3213
-15977,   1708
-20214,    208
-22765,  -1469
-23026,  -5056
-20746, -12867
-16081, -23977
 -9594, -31460
 -2181, -26210
  5093,  -6355
 11148,  17324
 15054,  28237
 16191,  18357
 14341,  -4335
  9731, -23335
  2986, -28027
 -4960, -20544
-12990, -10300
-19999,  -4505
-25053,  -4294
-27488,  -7385
-27006, -11833
-23707, -16993
-18034, -22495
-10645, -27516
 -2311, -31016
  6164, -32157
 14060, -30526
 20820, -26173
 25967, -19678
 29124, -12035
 30255,  -4273
 29732,   2816
 27443,   8034
 21694,   8852
 10234,   2529
 -5840,  -9971
-19289, -21233
-20539, -21294
 -7068,  -7194
 11173,  11453
 18437,  19076
  7339,   8294
-13803, -12753
-28534, -27879
-26760, -27232
-11576, -14022
  6383,   1193
 18732,  10310
 23407,  11743
 22130,   7803
 16828,    973
  8724,  -7130
  -850, -15024
-10038, -21026
-16875, -23690
-19878, -22318
-18453, -17237
-12975,  -9750
 -4618,  -1772
  5015,   4691
 14215,   7968
 21480,   7073
 25890,   2025
 27333,  -6057
 26380, -15235
 24015, -23260
 21396, -28029
 19572, -28001
 19151, -22642
 20102, -12660
 21840,    131
 23473,  13312
 24028,  24537
 22682,  32046
 19072,  34363
 13500,  29527
  6822,  15984
   196,  -3880
 -5110, -21285
 -7979, -25231
 -7787, -12402
 -4588,   7111
   939,  16648
  7694,   7508
 14351, -13414
 19597, -30811
 22487, -34989
 22663, -28439
 20347, -20329
 16219, -17121
 11291, -18828
  6676, -21960
  3284, -23641
  1611, -22834
  1690, -19443
  3131, -13576
  5217,  -5668
  7076,   3349
  7935,  12224
  7334,  19681
  5200,  24641
  1856,  26459
 -2018,  25066
 -5524,  20964
 -7774,  15119
 -8079,   8799
 -6094,   3341
 -1895,   -134
  3999,   -926
 10690,   1141
 17079,   5683
 22044,  11823
 24620,  18371
 24180,  24109
 20552,  28023
 14054,  29452
  5440,  28228
 -4213,  24718
-13662,  19680
-21717,  14033
-27427,   8667
-30217,   4270
-29984,   1136
-27119,   -899
-22477,  -2353
-17158,  -3900
-12080,  -6196
 -7736,  -9688
 -4873, -14427
 -5489, -19978
-11873, -25512
-22845, -30011
-31111, -32465
-27151, -32094
 -8727, -28601
 13615, -22315
 23389, -14206
 12579,  -5648
-10889,   2024
-30573,   7852
-35873,  10722
-28850,   8487
-18762,  -1017
-12622, -16207
-11360, -29109
-12546, -29356
-14218, -13867
-15874,   7527
-17447,  18791
-18562,  11983
-18695,  -5297
-17493, -17305
-14874, -14398
-10981,    299
 -6133,  16497
  -729,  26400
  4818,  28666
 10125,  25712
 14901,  19892
 18964,  12445
 22209,   4349
 24562,  -3142
 25934,  -8804
 26215, -11880
 25255, -12269
 22866, -10461
 18902,  -7372
 13345,  -4082
  6365,  -1592
 -1654,   -619
-10124,  -1410
-18269,  -3664
-25238,  -6636
-30284,  -9353
-32869, -10827
-32735, -10269
-29988,  -7317
-25108,  -2166
-18838,   4485
-12010,  11599
 -5419,  17993
   284,  22552
  4728,  24506
  7869,  23621
  9905,  20210
 11166,  15041
 11996,   9229
 12655,   4015
 13212,    489
 13492,   -623
 13160,    939
 11854,   4947
  9296,  10735
  5402,  17315
   388,  23604
 -5184,  28642
-10502,  31706
-14677,  32416
-16887,  30796
-16549,  27222
-13486,  22300
 -8024,  16740
 -1011,  11235
  6399,   6340
 13155,   2394
 18563,   -502
 21659,  -2459
 20290,  -3721
 12097,  -4597
 -1717,  -5380
-13686,  -6253
-13978,  -7249
    49,  -8252
 18327,  -9009
 24937,  -9127
 12388,  -8220
-11206,  -6251
-29687,  -3651
-32366,   -471
-19761,   4693
   905,  13805
 21384,  25668
 33517,  33225
 30315,  27397
 11570,   6494
-11732, -18402
-23230, -30361
-14817, -21077
  5769,   1616
 22141,  21170
 23622,  26725
 12185,  19987
 -2896,   9853
-14452,   3014
-21204,    191
-25040,  -1056
-27276,  -2504
-27749,  -4287
-25937,  -5869
-21831,  -6909
-15870,  -7457
 -8645,  -7803
  -778,  -7599
  7075,  -4887
 14282,   2836
 20325,  14712
 24852,  23707
 27694,  20434
 28907,   2570
 28757, -19692
 27653, -30342
 26082, -21760
 24544,  -2065
 23450,  12408
 23047,  11560
 23388,  -1662
 24312, -16888
 25481, -26069
 26439, -27504
 26691, -23240
 25790, -15417
 23433,  -5311
 19511,   5850
 14124,  16448
  7587,  24861
   397,  29970
 -6847,  31490
-13525,  29991
-19064,  26653
-23012,  22894
-25095,  20056
-25256,  19106
-23657,  20343
-20653,  23266
-16764,  26751
-12619,  29418
 -8891,  29937
 -6193,  27316
 -5004,  21227
 -5619,  12193
 -8069,   1425
-12089,  -9527
-17145, -19059
-22488, -25806
-27251, -29028
-30558, -28826
-31603, -26009
-29873, -21818
-25490, -17675
-19273, -14881
-11838, -14244
 -2428, -15851
 10327, -19141
 24833, -23131
 33895, -26641
 28553, -28546
  7485, -28123
-17699, -25294
-29524, -20570
-19301, -14850
  5238,  -9269
 27356,  -4959
 35703,  -2719
 31250,  -2815
 22106,  -4995
 14376,  -8620
  8535, -12817
  2299, -16646
 -5520, -19381
-14086, -20721
-21793, -20754
-27387, -19860
-30098, -18630
-29532, -17699
-25770, -17524
-19473, -18251
-11757, -19705
 -3934, -21474
  2687, -23010
  7016, -23746
  8441, -23285
  6949, -21547
  3076, -18759
 -2263, -15385
 -7948, -12072
-12851,  -9499
-16093,  -8196
-17225,  -8426
-16233, -10125
-13450, -12912
 -9467, -16153
 -5001, -19060
  -693, -20871
  3046, -21001
  6040, -19139
  8292, -15318
  9941,  -9930
 11200,  -3642
 12226,   2738
 13030,   8397
 13520,  12728
 13592,  15432
 13179,  16310
 12281,  15192
 11049,  12743
  9829,  11436
  9049,  14437
  9072,  21598
 10128,  26563
 12240,  20479
 15148,   1337
 18304, -20624
 21007, -29606
 22594, -18452
 22585,   4087
 20765,  20988
 17291,  21517
 12722,   8146
  7856,  -8981
  3509, -21726
   359, -27989
 -1195, -29177
 -1183, -26644
   -91, -20865
  1274, -12399
  2008,  -2468
  1306,   7346
 -1355,  15600
 -6033,  21363
-12235,  24330
-19021,  24743
-25211,  23216
-29596,  20565
-31159,  17615
-29316,  14949
-24082,  12764
-16053,  10920
 -6266,   9104
  3949,   6959
 13179,   4220
 20222,    904
 24290,  -2576
 25092,  -5534
 22840,  -7219
 18187,  -6959
 12111,  -4340
  5685,    592
  -103,   7246
 -4480,  14597
 -6976,  21421
 -7463,  26498
 -6133,  28820
 -3403,  27869
   206,  23764
  4144,  17200
  7913,   9262
 11155,   1257
 13660,  -5514
 15352, -10054
 16270, -11854
 16527, -10927
 16276,  -7731
 15676,  -3060
 14866,   2113
 13977,   6874
 13144,  10572
 12491,  12873
 12149,  13752
 12270,  13478
 12985,  12525
 14373,  11421
 16458,  10621
 19151,  10441
 22222,  11043
 25315,  12430
 27967,  14451
 29664,  16883
 29926,  19517
 28387,  22145
 24884,  24578
 19532,  26670
 12732,  28285
  5146,  29268
 -2346,  29439
 -8722,  28601
-13045,  26554
-14843,  23144
-14289,  18318
-11429,  12166
 -5075,   4971
  6321,  -2781
 21003, -10420
 31307, -17134
 27604, -22092
  7825, -24573
-17094, -24066
-30029, -20416
-22204, -13923
 -1029,  -5350
 17156,   4166
 22227,  13256
 18110,  20488
 16347,  24628
 22822,  24925
 31205,  21254
 29542,  14139
 13534,   4717
 -7013,  -5401
-15956, -14442
 -5876, -20877
 14679, -23676
 29019, -22472
 26840, -17672
 10985, -10418
 -8141,  -2301
-22260,   5053
-29268,  10298
-30694,  12596
-28079,  11840
-22089,   8708
-13470,   4421
 -3633,    356
  5675,  -2264
 12902,  -2625
 17046,   -593
 17759,   3183
 15330,   7491
 10555,  10946
  4545,  12293
 -1483,  10698
 -6492,   6054
 -9828,   -881
-11286,  -8687
-11071, -15680
 -9740, -20233
 -8041, -21111
 -6702, -17854
 -6254, -10978
 -6945,  -1818
 -8719,   7816
-11244,  15963
-13989,  20867
-16390,  21433
-18007,  17499
-18588,   9792
-18126,   -321
-16882, -11073
-15306, -20608
-13911, -27435
-13164, -30733
-13377, -30379
-14611, -26834
-16655, -21017
-19051, -14092
-21185,  -7124
-22412,   -824
-22178,   4470
-20163,   8731
-16371,  12185
-11138,  15172
 -5090,  17936
   935,  20458
  6051,  22491
  9528,  23676
 10917,  23615
 10150,  21988
  7581,  18736
  3953,  14179
   248,   8940
 -2525,   3795
 -3516,   -434
 -2197,  -3022
  1505,  -3562
  7150,  -2062
 13872,   1088
 20575,   5234
 26105,   9589
 29440,  13355
 29894,  15929
 27261,  17049
 21805,  16773
 14153,  15408
  5187,  13445
 -4077,  11454
-12711,   9937
-20023,   9215
-25581,   9409
-29183,  10501
-30841,  12366
-30741,  14780
-29142,  17507
-26305,  20378
-22576,  23228
-18374,  25825
-13940,  27881
 -9245,  29058
 -4873,  28963
 -3102,  27185
 -6822,  23428
-15557,  17662
-22636,  10197
-18937,   1682
 -2199,  -6911
 17570, -14363
 24773, -19447
 12380, -21215
-10789, -19169
-27707, -13395
-27726,  -4634
-13490,   5768
  4642,  16088
 18311,  24581
 25227,  29761
 26677,  30649
 24002,  27014
 17777,  19452
  8760,   9256
 -1558,  -1869
-11301, -12083
-18772, -19715
-22872, -23602
-23260, -23304
-20304, -19120
-14899, -11962
 -8271,  -3181
 -1736,   5665
  3624,  13138
  7179,  18185
  8777,  20239
  8644,  19237
  7278,  15582
  5309,  10045
  3265,   3553
  1390,  -3009
  -336,  -8892
 -2101, -13548
 -4204, -16678
 -6938, -18230
-10425, -18326
-14506, -17172
-18785, -15032
-22764, -12222
-25929,  -9061
-27845,  -5833
-28325,  -2797
-27526,   -187
-25859,   1834
-23853,   3241
